,x,y,yaw,vx,vy
298,753.0339899196182,826.3740438680162,1.0085363700348966,37.939274714755285,57.91247936316334
299,756.8379173910937,832.1752918043326,1.0120167129247855,37.90739656570823,58.112571407124896
300,760.6386570476645,837.9965489450451,1.0169191377332205,38.01270793620503,58.501163105968175
301,764.449927841285,843.8566652556419,1.0202786169223381,38.04104527292745,58.681359308205636
302,768.2640323685778,849.7348011864625,1.0243506636951685,38.02649186603349,58.902008752611835
303,772.0766815551812,855.6350020617236,1.0276500019867953,38.05154654150046,59.13532975191838
304,775.8918362093312,861.5585350369155,1.0321422165150664,38.04743922298702,59.34460907213393
305,779.70658013163,867.5029959441289,1.0359138973738025,38.02825457362438,59.476951334787145
306,783.5194055889924,873.4606910776076,1.039315350774957,37.99472606353797,59.68627405248893
307,787.3288781953462,879.4393184828565,1.0432297968500708,37.98185651854286,59.81197480656949
308,791.1370638472005,885.4305159635135,1.0456328119806404,37.97854444261438,59.984642594924196
309,794.9449182914619,891.4389802230058,1.048170227160016,37.99736194832192,60.18170457906541
310,798.7546544862942,897.4671506809124,1.051153216325146,37.99560628602976,60.30165895350353
311,802.5642151148971,903.5073165762627,1.0547258518332905,37.99352260886943,60.45680826254764
312,806.3735673757841,909.5629974025175,1.0572382148561574,38.014579521542274,60.65283730752615
313,810.1850253279383,915.6382811332701,1.0602473073748064,38.0024465051467,60.81204282504022
314,813.9952699784529,921.7294854157741,1.0642103740650897,37.95070535453286,60.88834495246312
315,817.8003405139062,927.8283199110203,1.0663241945270263,37.95667298997253,60.99588761390013
316,821.6060078129035,933.9379086724103,1.0687959762671875,37.94899070539612,61.09133613095971
317,825.4109068834431,940.0570422855063,1.0724571453547818,37.94187905333341,61.22921108199231
318,829.2150947887765,946.1899633937055,1.0752721324968717,37.924442139658055,61.33181539550232
319,833.0175390027423,952.3331449332558,1.0782844514542127,37.95737308148159,61.470397734028715
320,836.8232763108905,958.4901847066586,1.0818838810581417,37.98905321882081,61.62755561593316
321,840.6321816327726,964.662940268252,1.0855116484037197,37.98041270046366,61.78219910923467
322,844.440222902819,970.8511601791754,1.0891114718398167,37.9573291399769,61.909698592625034
323,848.2459558168166,977.0521300384379,1.092597659428679,37.945302360662595,62.02154150304398
324,852.0504860528829,983.2642841887423,1.0966644324701442,37.96379267137579,62.15289182929007
325,855.8568653200205,989.4895733716713,1.1009683883719639,37.98397270053153,62.320267600104174
326,859.6652625900736,995.7316001316817,1.1038048247446495,37.991757981171304,62.424603000513855
327,863.4744383881907,1001.984060431733,1.106987382843425,37.959039734938244,62.49228846546084
328,867.2803423616846,1008.2432892782791,1.110836559409063,37.94808398848047,62.61833983092723
329,871.0851507605327,1014.5151232613719,1.1138563873339202,37.945774663757994,62.768718666739524
330,874.8897282269085,1020.8019951280457,1.1171586949194878,37.92741564082535,62.86682123939072
331,878.692469790991,1027.0986772519848,1.1203948363872076,37.94380813430783,63.0191486759625
332,882.4968506044218,1033.410592119581,1.1235196730922563,37.93774703020215,63.1489006562237
333,886.3006253074419,1039.7354821852034,1.1279416489675578,37.940612570189785,63.313699121749245
334,890.1046865644608,1046.0768520973784,1.130992708030792,37.97226997877803,63.52512179554506
335,893.9119135623387,1052.4393642769328,1.134325214948399,38.0064789137702,63.75971631716746
336,897.7225614537157,1058.8253359086495,1.1375539376535935,38.00703213335951,63.887067446177966
337,901.5332646670516,1065.2240426532674,1.1406459687752954,38.019309611371355,64.05166405886766
338,905.3451956281888,1071.6392090591542,1.1449641325038165,38.020122791243274,64.20948517376307
339,909.1572079073131,1078.0701575765304,1.1478142974263337,38.06868598715412,64.46704845444522
340,912.9740765060285,1084.526862421975,1.1507070621545128,38.111730359368764,64.69045783433351
341,916.7952495419654,1091.0059082054083,1.15366306546854,38.135276411161044,64.87283563984498
342,920.6187771830815,1097.5031917693927,1.1560512681070383,38.115679581266605,64.94046954288847
343,924.4403451412082,1104.0072387236817,1.1594661450800594,38.149512057992325,65.13340935489663
344,928.2652963470075,1110.5305796591713,1.1627005894052143,38.14846263268345,65.27517551104164
345,932.0901426102758,1117.0680972102755,1.1650941166221265,38.165199550678686,65.4018703523925
346,935.9166625653437,1123.6182842455148,1.16825551474,38.131331780410825,65.49016124453443
347,939.7397957433848,1130.1773003699682,1.1721648771804896,38.148842245002385,65.66999927104091
348,943.564679967885,1136.7543002970722,1.1761273840098931,38.21882631761659,65.84901684711801
349,947.3965625996467,1143.349201981784,1.1780807146588113,38.22810202630903,65.97821218188203
350,951.2293728022776,1149.9570231999724,1.18094427101191,38.22125720968363,66.12979645982641
351,955.061498523246,1156.580002845955,1.1844099717090342,38.19759332480035,66.27393409308179
352,958.891257855726,1163.217396255263,1.187791608654721,38.159864605289094,66.38177706384221
353,962.717244316255,1169.8655739616472,1.1919442993854605,38.1163202923997,66.46279048435755
354,966.5388763454949,1176.5218530100829,1.1952284471567733,38.10574205200038,66.6231084328391
355,970.359450550695,1183.1941638533667,1.198246305184886,38.09230661590959,66.7719511557084
356,974.1786812122859,1189.8813589689375,1.2016248507959901,38.11880317799226,66.96522260970242
357,978.0005615300852,1196.5878812299077,1.2064431662136226,38.14058304385477,67.12293904219754
358,981.8246198344707,1203.3101751341273,1.209879251951254,38.145639632281885,67.30591674680312
359,985.6491837976989,1210.0507668088076,1.2128097594144345,38.23031997980877,67.52398327061928
360,989.4822157956798,1216.8131651358694,1.2159982438246684,38.27137883170817,67.7580906370578
361,993.3193536788507,1223.5989741995752,1.2199098354713984,38.241553542259496,67.840748748939
362,997.1535090330766,1230.393049074469,1.2232547151456727,38.225948907793914,67.95977285093916
